Yaw;Pitch;Roll;Latitude;Longitude;Altitude;Velocity Body X ;Velocity Body Y;Angular Rate Z;Temperature;pH;Pressure;Depth;Actual Conductivity;Resistivity;Salinity;ORP;Dissolved Oxygen Concentration;Time
-118.81;4.733;2.151;-16.38811602;-72.1946882;1379.891;0.018057095;-0.0438846;-0.035702;0;0;0;0;0;0;0;0;0;62.66666667
-119.324;4.606;2.317;-16.3881161;-72.19468822;1379.892;-0.013669542;-0.045296259;-0.022064;0;0;0;0;0;0;0;0;0;63
-119.59;4.566;2.39;-16.38811616;-72.19468813;1379.902;-0.039490899;-0.051632879;-0.009907;0;0;0;0;0;0;0;0;0;63.33333333
-119.757;4.432;2.588;-16.38811632;-72.1946879;1379.905;-0.044198818;-0.056314673;-0.005456;0;0;0;0;0;0;0;0;0;63.66666667
-119.73;4.192;2.737;-16.38811635;-72.19468772;1379.921;-0.044284454;-0.063415947;0.005549;0;0;0;0;0;0;0;0;0;64
-119.673;4.338;2.488;-16.38811648;-72.19468753;1379.927;-0.024964722;-0.082973854;0.000344;0;0;0;0;0;0;0;0;0;64.33333333
-119.662;4.616;2.209;-16.38811667;-72.19468737;1379.924;0.004923694;-0.085773576;0.000423;0;0;0;0;0;0;0;0;0;64.66666667
-119.625;4.762;2.18;-16.38811681;-72.1946874;1379.906;0.013766519;-0.07340149;0.003609;0;0;0;0;0;0;0;0;0;65
-119.531;4.54;2.403;-16.38811707;-72.19468738;1379.897;0.016146875;-0.076152954;0.005458;0;0;0;0;0;0;0;0;0;65.33333333
-119.471;4.447;2.333;-16.38811731;-72.19468735;1379.868;0.008060515;-0.092315307;0.000925;0;0;0;0;0;0;0;0;0;65.66666667
-119.444;4.74;2.247;-16.38811754;-72.19468715;1379.858;-0.003386125;-0.083311658;0.004088;0;0;0;0;0;0;0;0;0;66
-119.331;4.917;2.64;-16.38811761;-72.19468714;1379.868;0.001410016;-0.06639105;0.005555;0;0;0;0;0;0;0;0;0;66.33333333
-119.261;4.716;2.856;-16.38811775;-72.19468708;1379.876;0.003347988;-0.087421783;0.004266;0;0;0;0;0;0;0;0;0;66.66666667
-119.203;4.619;2.534;-16.38811803;-72.19468699;1379.892;0.006520467;-0.098060432;0.002813;0;0;0;0;0;0;0;0;0;67
-119.199;4.777;2.489;-16.38811827;-72.19468697;1379.917;0.021099136;-0.082092908;-0.003004;0;0;0;0;0;0;0;0;0;67.33333333
-119.266;4.817;2.764;-16.38811825;-72.19468696;1379.911;0.02417138;-0.069821142;-0.006094;0;0;0;0;0;0;0;0;0;67.66666667
-119.444;4.742;2.722;-16.38811844;-72.19468701;1379.916;0.022680179;-0.070958558;-0.013026;0;0;0;0;0;0;0;0;0;68
-119.693;4.696;2.522;-16.38811859;-72.19468691;1379.893;0.010507568;-0.06889637;-0.01609;0;0;0;0;0;0;0;0;0;68.33333333
-120.041;4.681;2.319;-16.38811872;-72.19468682;1379.889;0.001679676;-0.069130908;-0.022089;0;0;0;0;0;0;0;0;0;68.66666667
-120.397;4.732;2.228;-16.38811893;-72.19468668;1379.866;-0.009315834;-0.062321816;-0.017882;0;0;0;0;0;0;0;0;0;69
-120.626;4.71;2.582;-16.38811894;-72.19468659;1379.859;-0.022949795;-0.048242329;-0.010309;0;0;0;0;0;0;0;0;0;69.33333333
-120.824;4.609;2.88;-16.38811893;-72.19468651;1379.869;-0.043064781;-0.0531198;-0.011026;0;0;0;0;0;0;0;0;0;69.66666667
-120.951;4.702;2.649;-16.38811901;-72.19468628;1379.875;-0.065622993;-0.063512614;-0.005144;0;0;0;0;0;0;0;0;0;70
-121.009;4.784;2.384;-16.38811916;-72.19468596;1379.85;-0.074108947;-0.063294674;-0.000457;0;0;0;0;0;0;0;0;0;70.33333333
-120.912;4.709;2.389;-16.388119;-72.19468572;1379.854;-0.0790342;-0.05752539;0.012333;0;0;0;0;0;0;0;0;0;70.66666667
-120.642;4.738;2.195;-16.38811907;-72.19468548;1379.828;-0.068465823;-0.081574761;0.018105;0;0;0;0;0;0;0;0;0;71
-120.282;4.87;2.311;-16.38811916;-72.19468523;1379.817;-0.058676977;-0.077222684;0.023212;0;0;0;0;0;0;0;0;0;71.33333333
-119.912;4.692;2.576;-16.38811929;-72.19468499;1379.794;-0.043050361;-0.093582831;0.020913;0;0;0;0;0;0;0;0;0;71.66666667
-119.577;4.524;2.695;-16.38811948;-72.19468485;1379.787;-0.026146008;-0.09807839;0.016748;0;0;0;0;0;0;0;0;0;72
-119.43;4.996;2.85;-16.38811963;-72.19468473;1379.768;-0.003221174;-0.108513653;0.00014;0;0;0;0;0;0;0;0;0;72.33333333
-119.409;5.162;2.914;-16.38811997;-72.19468459;1379.784;0.024762854;-0.110545401;0.00154;0;0;0;0;0;0;0;0;0;72.66666667
-119.412;4.831;2.914;-16.38812015;-72.19468462;1379.8;0.026966348;-0.105914769;-0.002816;0;0;0;0;0;0;0;0;0;73
-119.526;4.817;2.674;-16.38812044;-72.1946846;1379.799;0.028589446;-0.117470977;-0.007375;0;0;0;0;0;0;0;0;0;73.33333333
-119.64;4.874;2.48;-16.38812066;-72.19468458;1379.794;0.037136434;-0.091780432;-0.00769;0;0;0;0;0;0;0;0;0;73.66666667
-119.745;4.65;2.842;-16.38812085;-72.19468457;1379.804;0.023158907;-0.075901867;-0.003878;0;0;0;0;0;0;0;0;0;74
-119.899;4.69;2.785;-16.38812102;-72.19468452;1379.793;0.008698689;-0.099412819;-0.017043;0;0;0;0;0;0;0;0;0;74.33333333
-120.193;4.886;2.241;-16.38812133;-72.19468437;1379.784;-0.001602532;-0.100985779;-0.012973;0;0;0;0;0;0;0;0;0;74.66666667
-120.328;4.842;2.139;-16.3881215;-72.1946843;1379.783;-0.003508128;-0.083579052;-0.007907;0;0;0;0;0;0;0;0;0;75
-120.497;4.462;2.585;-16.38812165;-72.19468416;1379.787;-0.006707823;-0.076983021;-0.009548;0;0;0;0;0;0;0;0;0;75.33333333
-120.665;4.403;2.633;-16.38812175;-72.19468415;1379.792;-0.014309061;-0.08688034;-0.008691;0;0;0;0;0;0;0;0;0;75.66666667
-120.761;4.767;2.448;-16.38812195;-72.19468405;1379.818;-0.015512676;-0.083047212;-0.005278;0;0;0;0;0;0;0;0;0;76
-120.915;4.982;2.513;-16.38812195;-72.194684;1379.829;-0.005716555;-0.062127907;-0.014656;0;0;0;0;0;0;0;0;0;76.33333333
-121.11;4.707;2.506;-16.38812215;-72.19468389;1379.838;-0.014500807;-0.068761449;-0.005509;0;0;0;0;0;0;0;0;0;76.66666667
-121.15;4.721;2.549;-16.38812218;-72.19468365;1379.822;-0.039451812;-0.065310043;-0.00206;0;0;0;0;0;0;0;0;0;77
-121.182;4.948;2.607;-16.38812221;-72.19468347;1379.821;-0.044308693;-0.07067418;-0.003251;0;0;0;0;0;0;0;0;0;77.33333333
-121.273;4.847;2.47;-16.3881224;-72.19468323;1379.794;-0.038258726;-0.074394425;-0.005627;0;0;0;0;0;0;0;0;0;77.66666667
-121.479;4.474;2.564;-16.38812248;-72.19468309;1379.799;-0.034817347;-0.068256754;-0.017438;0;0;0;0;0;0;0;0;0;78
-121.886;4.394;2.452;-16.38812256;-72.19468294;1379.797;-0.035143757;-0.065925423;-0.031258;0;0;0;0;0;0;0;0;0;78.33333333
-122.588;4.437;2.29;-16.38812268;-72.1946828;1379.799;-0.020038547;-0.060742815;-0.04396;0;0;0;0;0;0;0;0;0;78.66666667
-123.282;4.577;2.52;-16.38812267;-72.19468272;1379.818;-0.024015087;-0.04025711;-0.03751;0;0;0;0;0;0;0;0;0;79
-123.927;4.876;2.554;-16.38812277;-72.19468258;1379.826;-0.029089082;-0.06152222;-0.040998;0;0;0;0;0;0;0;0;0;79.33333333
-124.674;4.839;2.3;-16.3881229;-72.1946825;1379.813;-0.024362025;-0.062993274;-0.045178;0;0;0;0;0;0;0;0;0;79.66666667
-125.385;4.617;2.238;-16.38812297;-72.19468237;1379.816;-0.034264843;-0.059653262;-0.035535;0;0;0;0;0;0;0;0;0;80
-125.91;4.704;2.301;-16.38812306;-72.19468214;1379.799;-0.043886188;-0.059774482;-0.029752;0;0;0;0;0;0;0;0;0;80.33333333
-126.52;4.676;2.531;-16.38812306;-72.19468191;1379.79;-0.034226804;-0.068437785;-0.035824;0;0;0;0;0;0;0;0;0;80.66666667
-127.038;4.486;2.705;-16.38812315;-72.19468179;1379.786;-0.026550363;-0.065513369;-0.021942;0;0;0;0;0;0;0;0;0;81
-127.393;4.764;2.69;-16.38812335;-72.1946816;1379.792;-0.023034237;-0.079077225;-0.022538;0;0;0;0;0;0;0;0;0;81.33333333
-127.711;5.124;2.47;-16.38812348;-72.19468139;1379.774;-0.019715789;-0.097179363;-0.010658;0;0;0;0;0;0;0;0;0;81.66666667
-127.705;5.007;2.24;-16.38812371;-72.19468124;1379.778;-0.008212632;-0.088743852;0.006606;0;0;0;0;0;0;0;0;0;82
-127.546;4.66;2.402;-16.38812391;-72.19468123;1379.787;-0.001586659;-0.083232949;0.014208;0;0;0;0;0;0;0;0;0;82.33333333
-127.184;5.12;2.936;-16.38812392;-72.19468101;1379.804;-0.012243598;-0.094308642;0.024596;0;0;0;0;0;0;0;0;0;82.66666667
-126.68;5.374;2.729;-16.38812419;-72.19468086;1379.812;0.011444602;-0.131817214;0.030083;0;0;0;0;0;0;0;0;0;83
-126.167;4.905;2.432;-16.38812447;-72.19468074;1379.797;0.02201806;-0.123361944;0.03403;0;0;0;0;0;0;0;0;0;83.33333333
-125.53;4.857;2.797;-16.38812482;-72.19468068;1379.767;0.024831677;-0.112810237;0.033873;0;0;0;0;0;0;0;0;0;83.66666667
-124.965;5.148;2.985;-16.38812518;-72.19468057;1379.769;0.03710653;-0.12528997;0.032092;0;0;0;0;0;0;0;0;0;84
-124.556;5.21;3.104;-16.38812548;-72.19468045;1379.75;0.029633048;-0.12288494;0.013729;0;0;0;0;0;0;0;0;0;84.33333333
-124.345;5.001;2.901;-16.38812579;-72.19468031;1379.747;0.021185538;-0.124731357;0.01387;0;0;0;0;0;0;0;0;0;84.66666667
-124.261;5.042;2.831;-16.38812607;-72.19468024;1379.739;0.0142002;-0.09690852;-0.006411;0;0;0;0;0;0;0;0;0;85
-124.437;5.247;3.15;-16.38812631;-72.19468018;1379.748;0.004109195;-0.091171148;-0.012467;0;0;0;0;0;0;0;0;0;85.33333333
-124.633;5.113;2.973;-16.38812646;-72.19467996;1379.747;-0.013099493;-0.102967838;-0.016521;0;0;0;0;0;0;0;0;0;85.66666667
-125.116;4.982;2.753;-16.38812666;-72.19467972;1379.748;-0.038126327;-0.071951919;-0.033624;0;0;0;0;0;0;0;0;0;86
-125.627;5.231;3.286;-16.38812658;-72.19467958;1379.735;-0.069000804;-0.046996926;-0.027523;0;0;0;0;0;0;0;0;0;86.33333333
-126.273;5.017;2.87;-16.38812654;-72.19467929;1379.722;-0.075017402;-0.086286627;-0.048739;0;0;0;0;0;0;0;0;0;86.66666667
-127.302;4.256;1.827;-16.38812682;-72.19467897;1379.695;-0.08053646;-0.075596467;-0.062023;0;0;0;0;0;0;0;0;0;87
-128.36;4.332;2.13;-16.38812682;-72.19467873;1379.7;-0.0907102;-0.029823797;-0.060416;0;0;0;0;0;0;0;0;0;87.33333333
-129.47;4.781;2.649;-16.38812658;-72.19467853;1379.736;-0.09374982;-0.042586044;-0.070095;0;0;0;0;0;0;0;0;0;87.66666667
-130.652;4.566;2.182;-16.38812653;-72.19467827;1379.758;-0.096858958;-0.066190353;-0.062601;0;0;0;0;0;0;0;0;0;88
-131.692;4.179;1.906;-16.38812644;-72.19467801;1379.792;-0.099690396;-0.045273167;-0.060068;0;0;0;0;0;0;0;0;0;88.33333333
-132.757;4.344;2.029;-16.38812635;-72.19467773;1379.781;-0.104637728;-0.029470572;-0.06198;0;0;0;0;0;0;0;0;0;88.66666667
-133.68;4.818;2.373;-16.38812618;-72.19467734;1379.744;-0.111849696;-0.042882037;-0.046653;0;0;0;0;0;0;0;0;0;89
-134.576;4.609;2.23;-16.38812615;-72.19467706;1379.728;-0.093524344;-0.079828693;-0.061948;0;0;0;0;0;0;0;0;0;89.33333333
-135.688;4.093;1.798;-16.38812616;-72.19467673;1379.703;-0.087864776;-0.059221197;-0.055646;0;0;0;0;0;0;0;0;0;89.66666667
-136.44;4.433;2.107;-16.38812611;-72.19467653;1379.718;-0.090086709;-0.056705239;-0.041221;0;0;0;0;0;0;0;0;0;90
-137.326;4.744;2.137;-16.38812599;-72.19467635;1379.722;-0.062614628;-0.080399603;-0.061498;0;0;0;0;0;0;0;0;0;90.33333333
-138.375;4.212;1.875;-16.38812609;-72.19467605;1379.707;-0.040367425;-0.069808885;-0.053612;0;0;0;0;0;0;0;0;0;90.66666667
-139.201;4.13;2.385;-16.38812617;-72.19467608;1379.669;-0.050025528;-0.044771066;-0.044572;0;0;0;0;0;0;0;0;0;91
-140.013;4.814;2.588;-16.38812621;-72.19467585;1379.652;-0.067284735;-0.067418647;-0.049796;0;0;0;0;0;0;0;0;0;91.33333333
-140.511;5.152;2.639;-16.38812618;-72.19467545;1379.639;-0.107023352;-0.04224912;-0.004545;0;0;0;0;0;0;0;0;0;91.66666667
-140.058;4.946;3.179;-16.38812593;-72.19467529;1379.642;-0.159316711;-0.016276892;0.049351;0;0;0;0;0;0;0;0;0;92
-139.208;4.73;2.808;-16.38812566;-72.19467493;1379.649;-0.182809165;-0.065485296;0.039579;0;0;0;0;0;0;0;0;0;92.33333333
-138.521;4.283;1.644;-16.38812558;-72.19467431;1379.655;-0.185776408;-0.064353522;0.054803;0;0;0;0;0;0;0;0;0;92.66666667
-137.429;4.524;1.911;-16.38812516;-72.19467414;1379.669;-0.189570884;-0.017447342;0.059008;0;0;0;0;0;0;0;0;0;93
-136.659;4.746;2.743;-16.38812486;-72.19467362;1379.675;-0.172920932;-0.031243678;0.02882;0;0;0;0;0;0;0;0;0;93.33333333
-136.177;4.445;2.935;-16.3881247;-72.1946732;1379.672;-0.174613552;-0.063018895;0.039231;0;0;0;0;0;0;0;0;0;93.66666667
-135.302;4.602;2.626;-16.3881245;-72.19467291;1379.686;-0.181351709;-0.068329567;0.04876;0;0;0;0;0;0;0;0;0;94
-134.828;4.619;1.833;-16.38812438;-72.19467236;1379.668;-0.141133998;-0.064540596;0.015488;0;0;0;0;0;0;0;0;0;94.33333333
-134.45;4.162;2.333;-16.38812426;-72.19467207;1379.671;-0.096279045;-0.01776077;0.029833;0;0;0;0;0;0;0;0;0;94.66666667
-134.267;4.087;3.268;-16.38812403;-72.19467201;1379.675;-0.038577687;-0.038425586;-0.012896;0;0;0;0;0;0;0;0;0;95
-134.617;4.475;2.842;-16.38812406;-72.19467191;1379.672;-0.020695687;-0.049608168;-0.025338;0;0;0;0;0;0;0;0;0;95.33333333
-134.89;4.678;2.302;-16.38812416;-72.19467178;1379.666;-0.00016013;-0.018281867;-0.004866;0;0;0;0;0;0;0;0;0;95.66666667
-134.914;4.186;2.647;-16.38812415;-72.19467181;1379.654;0.005420524;0.011352052;-0.002329;0;0;0;0;0;0;0;0;0;96
-135.026;4.2;2.663;-16.38812411;-72.1946719;1379.655;-0.0186412;0.002821057;-0.007503;0;0;0;0;0;0;0;0;0;96.33333333
-135.047;4.839;2.509;-16.38812407;-72.1946718;1379.652;-0.002349459;0.008556908;0.010715;0;0;0;0;0;0;0;0;0;96.66666667
-134.627;4.383;3.228;-16.38812393;-72.19467201;1379.632;0.002602278;0.067412699;0.035718;0;0;0;0;0;0;0;0;0;97
-133.876;3.93;3.37;-16.3881238;-72.19467212;1379.65;-0.028648671;0.056355387;0.055482;0;0;0;0;0;0;0;0;0;97.33333333
-132.84;4.322;3.003;-16.38812366;-72.19467206;1379.662;-0.045900767;0.051695579;0.061535;0;0;0;0;0;0;0;0;0;97.66666667
-131.69;4.611;2.628;-16.38812342;-72.19467215;1379.659;-0.024074108;0.074983057;0.068641;0;0;0;0;0;0;0;0;0;98
-130.498;4.207;2.351;-16.3881233;-72.19467221;1379.654;-0.015603233;0.072589134;0.068114;0;0;0;0;0;0;0;0;0;98.33333333
-129.403;4.104;2.53;-16.3881231;-72.19467232;1379.661;-0.020042584;0.076025801;0.062554;0;0;0;0;0;0;0;0;0;98.66666667
-128.123;4.531;3.041;-16.38812292;-72.19467241;1379.641;-0.018441176;0.087784743;0.080869;0;0;0;0;0;0;0;0;0;99
-126.819;4.559;2.722;-16.38812286;-72.1946724;1379.638;0.019727456;0.046728012;0.071424;0;0;0;0;0;0;0;0;0;99.33333333
-125.602;4.115;2.291;-16.38812281;-72.19467269;1379.654;0.054886067;0.058990843;0.075727;0;0;0;0;0;0;0;0;0;99.66666667
-124.17;4.178;2.468;-16.38812268;-72.19467309;1379.658;0.063923538;0.088169206;0.08628;0;0;0;0;0;0;0;0;0;100
-122.755;4.723;2.499;-16.38812268;-72.19467325;1379.658;0.068825826;0.060400794;0.077161;0;0;0;0;0;0;0;0;0;100.3333333
-121.423;4.855;2.299;-16.38812264;-72.19467359;1379.674;0.075797474;0.048985154;0.077068;0;0;0;0;0;0;0;0;0;100.6666667
-120.175;4.459;2.188;-16.38812249;-72.19467395;1379.675;0.074911939;0.055994636;0.064026;0;0;0;0;0;0;0;0;0;101
-119.258;4.353;1.995;-16.38812258;-72.19467417;1379.666;0.062148858;0.028040243;0.046017;0;0;0;0;0;0;0;0;0;101.3333333
-118.465;4.847;2.276;-16.38812256;-72.19467421;1379.653;0.040646105;0.023371416;0.046724;0;0;0;0;0;0;0;0;0;101.6666667
-117.731;5.036;2.364;-16.38812254;-72.19467431;1379.648;0.044443901;-0.000645824;0.035775;0;0;0;0;0;0;0;0;0;102
-117.267;4.6;1.946;-16.3881228;-72.1946744;1379.609;0.046447168;-0.0231856;0.019305;0;0;0;0;0;0;0;0;0;102.3333333
-116.993;4.45;2.153;-16.38812286;-72.19467452;1379.6;0.033613378;-0.006173118;0.015525;0;0;0;0;0;0;0;0;0;102.6666667
-116.759;4.806;2.584;-16.38812274;-72.19467465;1379.598;0.025866153;-0.01327957;0.009685;0;0;0;0;0;0;0;0;0;103
-116.556;4.728;2.384;-16.38812297;-72.19467462;1379.603;0.031060158;-0.026201686;0.014582;0;0;0;0;0;0;0;0;0;103.3333333
-116.243;4.202;2.414;-16.38812313;-72.19467463;1379.596;0.016212127;-0.020229625;0.021881;0;0;0;0;0;0;0;0;0;103.6666667
-115.849;4.437;2.468;-16.3881231;-72.19467465;1379.606;-0.008709026;-0.018588585;0.019943;0;0;0;0;0;0;0;0;0;104
-115.515;5.202;2.124;-16.38812325;-72.19467447;1379.589;-0.009485269;-0.040293904;0.017053;0;0;0;0;0;0;0;0;0;104.3333333
-115.169;5.097;2.231;-16.38812336;-72.19467442;1379.583;0.006649714;-0.01685516;0.022501;0;0;0;0;0;0;0;0;0;104.6666667
-114.841;4.332;2.596;-16.38812332;-72.1946745;1379.554;0.005682322;-0.015144799;0.017333;0;0;0;0;0;0;0;0;0;105
-114.665;4.285;2.559;-16.3881234;-72.1946744;1379.542;-0.004833311;-0.021094796;0.006377;0;0;0;0;0;0;0;0;0;105.3333333
-114.408;4.609;2.826;-16.38812339;-72.19467441;1379.524;-0.000713669;0.005028293;0.022414;0;0;0;0;0;0;0;0;0;105.6666667
-113.84;4.492;2.894;-16.38812359;-72.19467436;1379.522;-0.008648454;-0.007667582;0.042455;0;0;0;0;0;0;0;0;0;106
-113.16;4.133;2.533;-16.38812364;-72.1946744;1379.522;-0.001467116;-0.010938957;0.034577;0;0;0;0;0;0;0;0;0;106.3333333
-112.588;4.302;2.557;-16.38812359;-72.19467443;1379.525;0.002562292;0.013792458;0.03586;0;0;0;0;0;0;0;0;0;106.6666667
-111.97;4.773;2.717;-16.38812363;-72.19467444;1379.531;0.021374593;0.002675282;0.027621;0;0;0;0;0;0;0;0;0;107
-111.67;4.724;2.5;-16.38812376;-72.19467445;1379.526;0.04797202;-0.019110592;0.009631;0;0;0;0;0;0;0;0;0;107.3333333
-111.535;4.163;2.505;-16.38812373;-72.19467465;1379.524;0.053311246;0.005336121;0.011301;0;0;0;0;0;0;0;0;0;107.6666667
-111.334;4.289;2.702;-16.3881237;-72.19467475;1379.518;0.033697381;0.006182244;0.009906;0;0;0;0;0;0;0;0;0;108
-111.165;4.973;2.39;-16.3881237;-72.1946747;1379.505;0.018371625;-0.030633947;0.004313;0;0;0;0;0;0;0;0;0;108.3333333
-111.064;5.125;1.747;-16.38812388;-72.19467463;1379.492;0.02684333;-0.020418024;0.010116;0;0;0;0;0;0;0;0;0;108.6666667
-110.857;4.507;1.916;-16.38812387;-72.19467488;1379.486;0.035518161;0.008174907;0.01129;0;0;0;0;0;0;0;0;0;109
-110.839;4.468;2.327;-16.38812383;-72.19467499;1379.494;0.021004816;-0.008847866;-0.005865;0;0;0;0;0;0;0;0;0;109.3333333
-110.89;5.079;2.4;-16.3881238;-72.19467499;1379.505;0.014322746;-0.014162275;-0.000289;0;0;0;0;0;0;0;0;0;109.6666667
-110.913;5.004;2.181;-16.38812384;-72.19467503;1379.507;0.029391042;-0.016167938;-0.005524;0;0;0;0;0;0;0;0;0;110
-111.075;4.393;2.037;-16.38812395;-72.19467508;1379.512;0.02870467;-0.006568219;-0.011024;0;0;0;0;0;0;0;0;0;110.3333333
-111.244;4.493;2.315;-16.38812392;-72.19467507;1379.516;0.010188299;0.003737175;-0.009901;0;0;0;0;0;0;0;0;0;110.6666667
-111.397;5.122;2.403;-16.38812398;-72.19467502;1379.492;0.003905843;-0.014098286;-0.011419;0;0;0;0;0;0;0;0;0;111
-111.6;5.058;2.055;-16.3881241;-72.19467501;1379.48;0.010561457;-0.02607017;-0.010839;0;0;0;0;0;0;0;0;0;111.3333333
-111.801;4.402;1.991;-16.38812412;-72.19467502;1379.47;-0.00057836;-0.009014839;-0.008869;0;0;0;0;0;0;0;0;0;111.6666667
-111.906;4.335;2.354;-16.38812403;-72.19467503;1379.474;-0.030340645;-0.002625298;-0.005279;0;0;0;0;0;0;0;0;0;112
-111.997;4.674;2.577;-16.38812414;-72.19467477;1379.455;-0.035168304;-0.023785535;-0.005404;0;0;0;0;0;0;0;0;0;112.3333333
-112.084;4.362;2.44;-16.38812417;-72.19467472;1379.459;-0.025924057;-0.040081327;-0.004242;0;0;0;0;0;0;0;0;0;112.6666667
-112.187;4.233;2.235;-16.38812428;-72.19467458;1379.472;-0.03046274;-0.032682362;-0.006517;0;0;0;0;0;0;0;0;0;113
-112.388;4.485;2.388;-16.38812432;-72.19467451;1379.468;-0.030132359;-0.033796926;-0.014742;0;0;0;0;0;0;0;0;0;113.3333333
-112.563;4.763;2.536;-16.38812444;-72.19467441;1379.452;-0.030953169;-0.042659369;-0.005867;0;0;0;0;0;0;0;0;0;113.6666667
-112.679;4.465;2.368;-16.38812446;-72.19467421;1379.44;-0.034744785;-0.048630124;-0.010136;0;0;0;0;0;0;0;0;0;114
-112.957;4.244;2.243;-16.38812459;-72.19467402;1379.416;-0.042926379;-0.04391359;-0.017404;0;0;0;0;0;0;0;0;0;114.3333333
-113.195;4.357;2.548;-16.38812462;-72.19467397;1379.421;-0.031737675;-0.027232439;-0.008491;0;0;0;0;0;0;0;0;0;114.6666667
-113.34;4.033;2.915;-16.38812458;-72.19467393;1379.378;-0.013506723;-0.020075095;-0.009948;0;0;0;0;0;0;0;0;0;115
-113.46;3.948;2.952;-16.38812462;-72.19467384;1379.373;-0.025491419;-0.024008471;-0.000101;0;0;0;0;0;0;0;0;0;115.3333333
-113.425;4.25;2.766;-16.38812473;-72.1946737;1379.35;-0.0202272;-0.015017738;0.003866;0;0;0;0;0;0;0;0;0;115.6666667
-113.302;4.276;2.6;-16.38812449;-72.19467348;1379.345;-0.020591253;0.003166526;0.009282;0;0;0;0;0;0;0;0;0;116
-113.114;4.282;2.472;-16.38812446;-72.19467341;1379.347;-0.006278628;0.006612492;0.012193;0;0;0;0;0;0;0;0;0;116.3333333
-112.906;4.244;2.529;-16.38812452;-72.19467357;1379.356;0.025296908;0.013288668;0.011391;0;0;0;0;0;0;0;0;0;116.6666667
-112.823;4.33;2.363;-16.38812454;-72.19467362;1379.331;0.037978224;-0.01026298;-0.003271;0;0;0;0;0;0;0;0;0;117
-112.926;4.83;2.067;-16.38812461;-72.19467368;1379.333;0.040344028;-0.015649683;-0.007322;0;0;0;0;0;0;0;0;0;117.3333333
-113.078;5.234;1.956;-16.38812473;-72.19467371;1379.312;0.038617874;-0.015456189;-0.011181;0;0;0;0;0;0;0;0;0;117.6666667
-113.338;4.825;2.1;-16.38812463;-72.19467374;1379.286;0.040998567;-0.010055921;-0.019606;0;0;0;0;0;0;0;0;0;118
-113.914;4.291;2.23;-16.38812484;-72.19467394;1379.262;0.076876827;-0.035184456;-0.04532;0;0;0;0;0;0;0;0;0;118.3333333
-114.937;4.554;2.242;-16.38812508;-72.19467425;1379.286;0.119102749;-0.065340769;-0.07183;0;0;0;0;0;0;0;0;0;118.6666667
-116.252;4.886;1.979;-16.38812544;-72.19467448;1379.289;0.161407011;-0.083675781;-0.074394;0;0;0;0;0;0;0;0;0;119
-117.498;4.714;1.852;-16.38812582;-72.19467456;1379.285;0.178963272;-0.099234497;-0.070466;0;0;0;0;0;0;0;0;0;119.3333333
-118.603;4.528;2.126;-16.3881262;-72.194675;1379.305;0.186929172;-0.088293708;-0.056765;0;0;0;0;0;0;0;0;0;119.6666667
-119.581;4.805;2.385;-16.3881266;-72.19467524;1379.295;0.186769897;-0.100767131;-0.058433;0;0;0;0;0;0;0;0;0;120
-120.527;4.962;2.29;-16.38812709;-72.19467559;1379.276;0.194616275;-0.104948076;-0.049787;0;0;0;0;0;0;0;0;0;120.3333333
-121.366;4.698;2.1;-16.38812777;-72.1946761;1379.284;0.211467058;-0.102840452;-0.046628;0;0;0;0;0;0;0;0;0;120.6666667
-122.058;4.555;2.012;-16.38812819;-72.19467646;1379.288;0.186524376;-0.080663689;-0.030321;0;0;0;0;0;0;0;0;0;121
-122.485;4.885;2.225;-16.38812843;-72.19467666;1379.297;0.143337417;-0.070029324;-0.018051;0;0;0;0;0;0;0;0;0;121.3333333
-122.639;4.941;2.224;-16.38812874;-72.19467694;1379.361;0.108177744;-0.069946337;-0.004629;0;0;0;0;0;0;0;0;0;121.6666667
-122.739;4.676;1.904;-16.38812903;-72.19467706;1379.385;0.057950761;-0.062918218;-0.004038;0;0;0;0;0;0;0;0;0;122
-122.69;4.653;2.077;-16.38812948;-72.19467696;1379.337;0.014869984;-0.04403191;0.005822;0;0;0;0;0;0;0;0;0;122.3333333
-122.67;4.7;2.416;-16.38812958;-72.1946769;1379.336;-0.006820236;-0.051789327;-0.005562;0;0;0;0;0;0;0;0;0;122.6666667
-122.877;4.564;2.244;-16.38812978;-72.19467675;1379.313;-0.017069316;-0.061338849;-0.014733;0;0;0;0;0;0;0;0;0;123
-123.142;4.628;2.039;-16.38812982;-72.19467655;1379.302;-0.026305751;-0.050941626;-0.018002;0;0;0;0;0;0;0;0;0;123.3333333
-123.462;4.942;2.113;-16.38812994;-72.19467635;1379.26;-0.02926473;-0.049706168;-0.019668;0;0;0;0;0;0;0;0;0;123.6666667
-123.758;4.943;2.155;-16.38813003;-72.19467615;1379.243;-0.028139082;-0.056829183;-0.017221;0;0;0;0;0;0;0;0;0;124
-124.08;4.721;2.177;-16.38813009;-72.19467594;1379.214;-0.039882276;-0.060520956;-0.019018;0;0;0;0;0;0;0;0;0;124.3333333
-124.425;4.755;2.16;-16.38813015;-72.19467576;1379.221;-0.039936663;-0.064525016;-0.022608;0;0;0;0;0;0;0;0;0;124.6666667
-124.865;4.622;2.149;-16.38813006;-72.19467553;1379.233;-0.035584854;-0.051202481;-0.024624;0;0;0;0;0;0;0;0;0;125
